Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1740,2026-03-01,2026-03-03,CUST489,Ashley Reed,Consumer,PROD7342,Sugar,Grocery,East,Kentucky,East Carriebury,9,4727,0,42543.0,27766.21,14776.79,Net Banking,Delivered,Roberts-Manning,richardfowler@edwards.com,14,No,0
ORD1741,2024-04-19,2024-04-26,CUST623,Adam Romero,Home Office,PROD4079,Sugar,Grocery,South,Iowa,North Tommy,6,1234,15,6293.4,5655.87,637.53,UPI,Returned,Barnett-Bailey,brandon52@barnes-levy.com,42,No,0
ORD1742,2024-12-05,2024-12-06,CUST314,Kathryn Harris,Consumer,PROD9595,Mouse,Electronics,West,Massachusetts,East Patrickshire,8,1749,10,12592.8,8692.01,3900.79,Cash,Delivered,Cook and Sons,reedalan@gay.com,34,No,0
ORD1743,2025-04-12,2025-04-15,CUST942,Brittany Randall,Consumer,PROD3928,Stapler,Office Supplies,South,Indiana,North Joannstad,9,1579,10,12789.9,10362.35,2427.55,UPI,Cancelled,"Murray, Glover and Craig",contrerasbecky@wong-smith.com,39,No,0
ORD1744,2025-02-26,2025-03-04,CUST764,Brittany Richards,Corporate,PROD4734,Cooking Oil,Grocery,South,Texas,Port Randy,6,3378,15,17227.8,14846.82,2380.98,Cash,Pending,Parker Ltd,ryansloan@schultz-miller.com,23,No,0
ORD1745,2026-01-02,2026-01-09,CUST364,William Martinez,Consumer,PROD8991,Juice Pack,Grocery,East,Indiana,Powellburgh,6,2220,20,10656.0,9305.21,1350.79,Net Banking,Cancelled,Wilson LLC,psmith@thomas-roy.info,20,No,0
ORD1746,2024-08-01,2024-08-07,CUST571,Amber Hill,Consumer,PROD4498,Juice Pack,Grocery,West,Kentucky,New Jasminemouth,8,960,20,6144.0,5356.82,787.18,Credit Card,Cancelled,Powell Inc,jonesgregory@anderson.biz,19,No,0
ORD1747,2024-06-20,2024-06-26,CUST674,Madison Williams,Consumer,PROD7517,Juice Pack,Grocery,North,Massachusetts,Port Jilltown,7,4113,0,28791.0,20335.85,8455.15,Cash,Returned,Smith-Stewart,connie36@miller.com,41,No,0
ORD1748,2025-03-19,2025-03-22,CUST541,William Henderson,Home Office,PROD4555,Office Chair,Furniture,East,Texas,Gardnerborough,2,1686,0,3372.0,2463.23,908.77,UPI,Pending,Gomez-Mcmillan,hortonjillian@garcia.org,30,No,0
ORD1749,2025-02-14,2025-02-16,CUST427,Jennifer Moran,Consumer,PROD8324,Office Chair,Furniture,North,Georgia,Joeside,10,1885,10,16965.0,14095.91,2869.09,Cash,Pending,Vincent-Pierce,alexander33@woodward.com,48,No,0
ORD1750,2024-11-08,2024-11-15,CUST905,Michael Hall,Consumer,PROD5537,Keyboard,Electronics,East,Iowa,East Jasmine,2,1961,20,3137.6,2047.55,1090.05,Cash,Returned,Garcia-Hunt,mcdonaldashley@johnson-castro.net,22,No,0
ORD1751,2026-03-15,2026-03-17,CUST584,Michael Davies,Consumer,PROD9154,Notebook,Office Supplies,East,Oregon,Joyland,7,3653,0,25571.0,20851.52,4719.48,Credit Card,Pending,Garcia-Holder,mary77@richardson.com,33,No,0
ORD1752,2025-06-27,2025-07-01,CUST623,Heather Blackwell,Consumer,PROD6190,Office Chair,Furniture,East,Connecticut,Mcguireland,8,831,20,5318.4,4509.29,809.11,Net Banking,Pending,Chang Inc,kristen53@gonzales-cook.org,11,No,0
ORD1753,2024-12-06,2024-12-13,CUST293,Jacob Watson,Corporate,PROD8759,Pen,Office Supplies,East,Indiana,New Troyside,8,2828,15,19230.4,11582.37,7648.03,Cash,Delivered,Simmons and Sons,chad09@martin-harvey.info,24,No,0
ORD1754,2026-03-18,2026-03-22,CUST803,Terry Cabrera,Corporate,PROD7822,Laptop,Electronics,North,California,Triciaberg,9,3063,5,26188.65,19165.57,7023.08,Credit Card,Cancelled,Shannon-Ford,ryanhernandez@rose.com,31,No,0
ORD1755,2025-12-10,2025-12-14,CUST817,Michael Hanson,Corporate,PROD2409,Office Chair,Furniture,West,Nebraska,Joychester,6,220,10,1188.0,994.16,193.84,Credit Card,Returned,Barry and Sons,melissa55@hahn-gay.com,2,Yes,36
ORD1756,2024-06-15,2024-06-16,CUST675,Brian Newton,Consumer,PROD8057,Monitor,Electronics,South,Massachusetts,Leblancmouth,10,3089,5,29345.5,19687.19,9658.31,UPI,Pending,"Osborn, Krause and Bailey",andrea29@flores.org,9,Yes,31
ORD1757,2025-05-31,2025-06-04,CUST101,Joseph Spencer,Home Office,PROD2464,Study Table,Furniture,North,Michigan,Maryport,1,2439,0,2439.0,1812.37,626.63,Net Banking,Cancelled,"Hunter, Ferguson and Morgan",norman78@wright.biz,34,No,0
ORD1758,2025-07-24,2025-07-26,CUST465,Aaron Durham,Consumer,PROD5334,Sofa,Furniture,East,Georgia,Lake Susantown,7,859,20,4810.4,4160.51,649.89,UPI,Cancelled,"Farrell, Jacobs and Hansen",wiseanthony@patrick-stevens.net,12,No,0
ORD1759,2025-09-09,2025-09-15,CUST573,Ashley Davis,Home Office,PROD9962,Rice Bag,Grocery,West,Mississippi,New Jonathan,4,2042,10,7351.2,5786.81,1564.39,Credit Card,Returned,Carter-Baldwin,friedmanangela@cisneros.biz,27,No,0
ORD1760,2024-05-08,2024-05-13,CUST886,Victoria Ramos,Corporate,PROD2455,Snacks,Grocery,West,Tennessee,Barbaraborough,6,807,0,4842.0,3023.58,1818.42,Credit Card,Pending,"Tucker, Moody and Wall",charlesstanton@gates.biz,19,No,0
ORD1761,2024-09-04,2024-09-09,CUST626,Wesley Willis,Home Office,PROD7792,Sofa,Furniture,North,Minnesota,New Brandonport,4,2474,20,7916.8,6983.73,933.07,Net Banking,Delivered,"Andrade, Vega and Benitez",tmaxwell@young.org,4,Yes,49
ORD1762,2025-06-14,2025-06-15,CUST212,Trevor May,Corporate,PROD3910,Dining Table,Furniture,East,North Dakota,Port Andrewburgh,8,4147,10,29858.4,24361.2,5497.2,UPI,Returned,Brown-Miller,mpark@rosario.com,41,No,0
ORD1763,2025-01-24,2025-01-26,CUST891,Dillon Maxwell,Home Office,PROD4574,Sugar,Grocery,South,Arkansas,Jamesberg,2,4915,5,9338.5,7769.89,1568.61,UPI,Delivered,Zhang PLC,toddmason@rose.info,44,No,0
ORD1764,2025-12-30,2025-12-31,CUST204,Paul Martinez,Corporate,PROD7153,Keyboard,Electronics,North,Nebraska,Nicholasland,10,1712,20,13696.0,10094.82,3601.18,Cash,Returned,"Hicks, Stewart and Lawson",mmartinez@dean-may.com,38,No,0
ORD1765,2024-07-17,2024-07-22,CUST100,Kenneth King,Consumer,PROD1873,Sofa,Furniture,West,Alaska,North Christopherville,5,2099,0,10495.0,7593.71,2901.29,Cash,Pending,Martin-Vargas,johnstonteresa@jackson-bell.info,32,No,0
ORD1766,2024-06-03,2024-06-05,CUST513,Steven Wallace,Home Office,PROD5345,Juice Pack,Grocery,South,Wisconsin,East Coryfort,4,786,20,2515.2,1715.03,800.17,Cash,Pending,"Wallace, Wheeler and Goodman",josephgoodwin@stevens.org,39,No,0
ORD1767,2024-06-11,2024-06-12,CUST216,Danielle Cole,Consumer,PROD8988,Sugar,Grocery,West,Tennessee,West Steven,7,1643,5,10925.95,6825.9,4100.05,Credit Card,Cancelled,Massey and Sons,michael76@ryan.net,0,Yes,20
ORD1768,2025-08-31,2025-09-07,CUST992,Beth Gonzalez,Home Office,PROD1276,Cooking Oil,Grocery,North,Florida,Joseland,2,2672,20,4275.2,2588.04,1687.16,Credit Card,Pending,Bentley-Kim,charlesabbott@lawrence.biz,38,No,0
ORD1769,2025-10-25,2025-10-29,CUST718,Danielle Cobb,Corporate,PROD8363,Study Table,Furniture,South,Minnesota,Monicaburgh,1,4811,20,3848.8,2600.97,1247.83,Cash,Cancelled,Walters LLC,bearddonna@brown.com,23,No,0
ORD1770,2025-08-11,2025-08-14,CUST879,Cheyenne Ponce,Corporate,PROD1739,Mouse,Electronics,North,Illinois,South Jasonmouth,1,2290,0,2290.0,1522.08,767.92,Credit Card,Returned,Mills-Aguilar,rebecca17@howard.com,20,No,0
ORD1771,2026-02-23,2026-02-25,CUST938,Diana Olson,Corporate,PROD3357,Bookshelf,Furniture,West,Maine,Ianton,9,198,10,1603.8,1158.17,445.63,Net Banking,Pending,"Sullivan, Mcbride and Gilbert",greg23@maddox-hernandez.com,20,No,0
ORD1772,2024-12-22,2024-12-28,CUST790,Virginia Martinez,Home Office,PROD1297,Bookshelf,Furniture,West,Virginia,New Andrew,2,384,20,614.4,403.15,211.25,UPI,Delivered,Nguyen Group,jgomez@carlson-bryant.com,43,No,0
ORD1773,2024-09-23,2024-09-26,CUST722,Robert Kerr,Consumer,PROD2685,Keyboard,Electronics,West,New Mexico,Tammyshire,6,1165,10,6291.0,4738.36,1552.64,Credit Card,Returned,Ramirez-Barber,emily36@gilbert.com,17,No,0
ORD1774,2024-12-07,2024-12-09,CUST591,Paul Morgan,Corporate,PROD3228,Notebook,Office Supplies,South,Oklahoma,South Noah,8,3152,5,23955.2,15386.64,8568.56,Cash,Delivered,"Griffin, Herrera and Hernandez",brewerpam@snyder-baird.com,31,No,0
ORD1775,2026-03-01,2026-03-06,CUST988,Jacqueline Velasquez,Consumer,PROD2248,Calculator,Office Supplies,West,Wyoming,New Frankton,4,4330,5,16454.0,12874.1,3579.9,Credit Card,Returned,"Russo, Hunter and Price",eric61@humphrey.biz,39,No,0
ORD1776,2024-09-22,2024-09-27,CUST278,Michael Miller,Consumer,PROD6407,Dining Table,Furniture,North,New York,South Jaredside,3,1851,0,5553.0,3716.3,1836.7,UPI,Pending,"Bright, Johnson and Johnson",hmiller@obrien.com,47,No,0
ORD1777,2025-07-04,2025-07-08,CUST614,Emily Soto,Consumer,PROD6099,Sugar,Grocery,East,South Carolina,Lake Cathyton,7,250,15,1487.5,1281.46,206.04,Net Banking,Delivered,"Willis, Walker and Jackson",lhuber@sanders.com,40,No,0
ORD1778,2025-12-27,2025-12-30,CUST555,Colleen Adams,Corporate,PROD6171,Keyboard,Electronics,East,Montana,West Christophermouth,10,3807,10,34263.0,21251.99,13011.01,Cash,Returned,Leon-Holland,jtorres@huffman-miranda.com,6,Yes,26
ORD1779,2025-12-28,2025-12-31,CUST469,Jodi Ford,Home Office,PROD4467,Snacks,Grocery,North,Ohio,South Sara,9,1653,10,13389.3,10451.1,2938.2,Net Banking,Delivered,Francis Ltd,qtran@brown-cooper.org,8,Yes,40
ORD1780,2025-12-29,2025-12-30,CUST383,Leah Morgan,Corporate,PROD9260,Laptop,Electronics,West,Maine,Adamstad,2,1551,20,2481.6,2151.23,330.37,Cash,Delivered,Vasquez PLC,bsmith@richardson.com,5,Yes,49
ORD1781,2024-12-15,2024-12-20,CUST863,Jennifer Cardenas,Corporate,PROD4293,Laptop,Electronics,East,Missouri,Melaniefurt,7,2962,10,18660.6,16303.9,2356.7,Cash,Delivered,Stewart-Smith,rrivera@price.com,45,No,0
ORD1782,2025-01-19,2025-01-26,CUST950,Mary Patterson,Corporate,PROD3280,Dining Table,Furniture,South,Rhode Island,Pereztown,4,4411,0,17644.0,11801.26,5842.74,Cash,Pending,"Rios, Knight and Ramirez",mathew99@king.com,4,Yes,28
ORD1783,2025-04-22,2025-04-26,CUST451,Mark Cox,Home Office,PROD8644,Mouse,Electronics,North,Virginia,Port Taylor,4,1384,15,4705.6,3964.08,741.52,Cash,Returned,Wilson Ltd,erussell@li.com,3,Yes,28
ORD1784,2025-10-02,2025-10-06,CUST541,Kelli Wiley,Corporate,PROD9271,Rice Bag,Grocery,North,New York,Whitneybury,8,2700,10,19440.0,13439.24,6000.76,Credit Card,Cancelled,Smith Inc,kellysmith@brooks-green.com,6,Yes,30
ORD1785,2025-10-22,2025-10-28,CUST321,Stephanie Quinn,Corporate,PROD5814,Laptop,Electronics,South,Wyoming,North Jasonmouth,1,3814,5,3623.3,2340.14,1283.16,Credit Card,Cancelled,"Hunter, Wall and Harris",johnstrong@kennedy-leonard.com,38,No,0
ORD1786,2024-10-27,2024-10-30,CUST746,Steven Sullivan,Home Office,PROD8994,Laptop,Electronics,South,Wyoming,Port David,10,4426,0,44260.0,33522.45,10737.55,Cash,Pending,Cook LLC,victoriahays@moore.net,3,Yes,34
ORD1787,2024-05-07,2024-05-14,CUST134,Rebecca Green,Consumer,PROD5144,Stapler,Office Supplies,West,Kansas,Patriciaberg,6,739,5,4212.3,3200.3,1012.0,Credit Card,Cancelled,Estes-Moyer,ryan68@king-edwards.info,25,No,0
ORD1788,2024-09-19,2024-09-26,CUST156,Susan Day PhD,Consumer,PROD9124,Monitor,Electronics,South,Arkansas,East Haleyport,9,3921,20,28231.2,20530.81,7700.39,Credit Card,Cancelled,"Lin, Deleon and Golden",davidpollard@glass.net,41,No,0
ORD1789,2025-01-17,2025-01-22,CUST313,Donna Giles,Corporate,PROD5636,Headphones,Electronics,West,Utah,Port Heatherborough,2,2173,20,3476.8,2636.02,840.78,UPI,Cancelled,Chandler-Horton,robinsontimothy@johnson-turner.com,35,No,0
ORD1790,2025-08-28,2025-09-03,CUST916,Michael Butler,Home Office,PROD3846,Monitor,Electronics,East,Ohio,West Joelport,7,2047,0,14329.0,9287.5,5041.5,Net Banking,Pending,Hardy-Rodriguez,ahanson@johnson.org,19,No,0
ORD1791,2025-06-22,2025-06-24,CUST485,Rebecca Sanchez,Corporate,PROD5131,Headphones,Electronics,East,Montana,West Jenny,7,1399,0,9793.0,6678.91,3114.09,Net Banking,Pending,"Ortiz, Ramos and Ortiz",garciaandre@anthony.info,37,No,0
ORD1792,2025-10-11,2025-10-17,CUST809,Christina Gaines,Consumer,PROD3306,Study Table,Furniture,South,Kentucky,West Darren,8,4352,5,33075.2,24002.62,9072.58,Cash,Delivered,Flores-Myers,mariarandolph@martinez-adams.com,23,No,0
ORD1793,2026-03-04,2026-03-11,CUST136,Richard Meza,Corporate,PROD4418,Snacks,Grocery,North,Virginia,East Benjaminville,4,3732,15,12688.8,9225.17,3463.63,UPI,Pending,Hunter Ltd,mgray@bailey.com,37,No,0
ORD1794,2024-12-04,2024-12-07,CUST100,Beth Walsh,Corporate,PROD7845,Office Chair,Furniture,South,Maine,West Lisa,5,4417,10,19876.5,13004.36,6872.14,Net Banking,Delivered,Webb Inc,deborah67@ponce.com,46,No,0
ORD1795,2025-12-17,2025-12-21,CUST146,Brian Scott DDS,Home Office,PROD4700,Juice Pack,Grocery,North,Rhode Island,East Susanberg,8,3398,5,25824.8,19525.65,6299.15,UPI,Pending,Dyer Group,jill07@fox-jensen.com,7,Yes,46
ORD1796,2025-07-26,2025-07-30,CUST760,Mark Wyatt,Corporate,PROD3782,Rice Bag,Grocery,West,Connecticut,Lake Josephland,7,2089,10,13160.7,10482.19,2678.51,UPI,Delivered,Payne Ltd,matthew25@hernandez-james.info,22,No,0
ORD1797,2026-02-14,2026-02-20,CUST406,Robert Guerrero,Corporate,PROD6915,Keyboard,Electronics,South,New Jersey,Donovanside,6,4307,20,20673.6,13117.61,7555.99,Cash,Delivered,Peterson-Mckee,jeremyrojas@freeman.info,16,No,0
ORD1798,2025-12-27,2025-12-29,CUST521,Valerie Gonzalez,Home Office,PROD2594,Laptop,Electronics,South,North Carolina,New Molly,9,874,10,7079.4,5437.28,1642.12,UPI,Returned,"Stevens, Taylor and Stephens",wayne34@wilson-williams.net,13,No,0
ORD1799,2024-07-19,2024-07-25,CUST785,Adrian Mcmahon,Consumer,PROD3110,Monitor,Electronics,East,Delaware,West Jenniferside,3,2311,20,5546.4,3854.03,1692.37,Cash,Pending,Miller-Holmes,nicolemartin@brown.org,38,No,0
ORD1800,2025-12-28,2026-01-03,CUST559,Barbara Dixon,Home Office,PROD8043,Office Chair,Furniture,East,Alaska,Nicholsbury,10,3029,0,30290.0,23279.82,7010.18,UPI,Delivered,"Graves, Kim and Fisher",susan76@potter.com,13,No,0
ORD1801,2025-01-29,2025-01-30,CUST370,Aaron Anderson,Corporate,PROD3092,Pen,Office Supplies,North,Maine,West Kendra,6,3759,10,20298.6,13694.55,6604.05,Cash,Cancelled,Hernandez-Garcia,kevinfrench@lopez.com,24,No,0
ORD1802,2025-12-15,2025-12-21,CUST280,Megan Gibson,Corporate,PROD3140,File Folder,Office Supplies,South,Arizona,New Markstad,10,2018,10,18162.0,11795.71,6366.29,Cash,Returned,"Marshall, Long and Mccoy",robert73@booth.info,22,No,0
ORD1803,2025-09-09,2025-09-14,CUST480,Lawrence Morales,Consumer,PROD2476,Study Table,Furniture,South,Alaska,East Joshua,8,3949,10,28432.8,22979.36,5453.44,UPI,Delivered,"Reyes, Zimmerman and Smith",johncarrillo@stevens.info,19,No,0
ORD1804,2025-04-11,2025-04-14,CUST428,Troy Wiggins,Corporate,PROD2275,Snacks,Grocery,West,Connecticut,North Krystal,4,3516,15,11954.4,7209.05,4745.35,UPI,Pending,"Mason, Anderson and Howe",romerodouglas@larson.com,43,No,0
ORD1805,2024-03-20,2024-03-25,CUST402,Angela Hinton,Consumer,PROD3499,Headphones,Electronics,West,Maryland,North Nicoleshire,7,1976,20,11065.6,8008.47,3057.13,Credit Card,Pending,Jones-Hardy,fhooper@henson.com,20,No,0
ORD1806,2025-06-28,2025-07-05,CUST768,Cynthia Powell,Home Office,PROD5155,Dining Table,Furniture,South,North Carolina,North Devinbury,2,1337,5,2540.3,1916.56,623.74,Credit Card,Pending,"Burns, Taylor and Hall",shieldsdawn@miller.org,39,No,0
ORD1807,2025-12-14,2025-12-19,CUST533,Joshua Moore,Home Office,PROD5130,Notebook,Office Supplies,South,Wyoming,North Keith,1,3705,20,2964.0,2394.64,569.36,Cash,Delivered,Sheppard-Morris,wjacobs@pierce.com,3,Yes,26
ORD1808,2024-06-28,2024-07-01,CUST203,Michael Cobb,Home Office,PROD4357,Sofa,Furniture,West,Nebraska,Hoffmanview,1,137,20,109.6,95.34,14.26,Cash,Returned,"Acosta, Gutierrez and Galvan",kross@bennett.com,45,No,0
ORD1809,2025-04-15,2025-04-16,CUST950,Nicole White,Consumer,PROD8479,Keyboard,Electronics,South,Ohio,Robertsonbury,6,364,5,2074.8,1626.87,447.93,Credit Card,Pending,"Perez, Cross and Edwards",wendyclark@molina-palmer.info,30,No,0
ORD1810,2026-01-18,2026-01-21,CUST750,Michael Stout,Corporate,PROD3017,Sugar,Grocery,East,South Dakota,West Matthew,2,3899,10,7018.2,5157.6,1860.6,Net Banking,Returned,"Wyatt, Taylor and Cox",ibyrd@harris.com,15,No,0
ORD1811,2024-10-01,2024-10-05,CUST486,Laura Miller,Corporate,PROD1263,Laptop,Electronics,South,Nevada,Cooperborough,8,3889,0,31112.0,26084.61,5027.39,UPI,Pending,Clark-Nelson,mgonzalez@turner-ochoa.com,6,Yes,34
ORD1812,2024-04-01,2024-04-02,CUST502,Stephanie Schroeder,Corporate,PROD6263,Study Table,Furniture,South,Idaho,Hernandezchester,10,1422,0,14220.0,10295.46,3924.54,UPI,Pending,Russell-Schaefer,rstewart@gordon-roberts.biz,28,No,0
ORD1813,2025-01-26,2025-01-30,CUST551,Chelsea Mccullough,Consumer,PROD2996,Bookshelf,Furniture,West,Nebraska,East Joshua,8,814,0,6512.0,4108.71,2403.29,UPI,Delivered,Hernandez-Torres,lambertchelsea@myers.com,15,No,0
ORD1814,2025-06-24,2025-07-01,CUST870,Darrell Johnson,Home Office,PROD8182,Stapler,Office Supplies,South,Kentucky,Trujillochester,6,385,0,2310.0,1876.27,433.73,Cash,Pending,Dean-Lawson,brownalexander@jordan.com,45,No,0
ORD1815,2025-01-31,2025-02-04,CUST945,Mr. Christopher Martin,Home Office,PROD9668,File Folder,Office Supplies,East,Wyoming,Lake Jennifer,1,3987,20,3189.6,2247.87,941.73,UPI,Delivered,Meyer PLC,ichung@smith-boone.net,13,No,0
ORD1816,2025-11-08,2025-11-14,CUST994,Maria Rodriguez,Corporate,PROD8143,Study Table,Furniture,North,Minnesota,South Ronald,6,341,0,2046.0,1756.01,289.99,UPI,Delivered,Woodard-Wilson,mark03@cooper.net,18,No,0
ORD1817,2025-06-30,2025-07-04,CUST887,Jacqueline Black,Home Office,PROD8059,Keyboard,Electronics,North,Nevada,Lake Rebecca,9,4019,5,34362.45,21281.41,13081.04,UPI,Returned,Allen-Brown,vegasarah@rogers.com,33,No,0
ORD1818,2024-03-24,2024-03-30,CUST725,Megan Adams,Home Office,PROD4342,Laptop,Electronics,West,New Mexico,North Terriside,1,1878,15,1596.3,1193.39,402.91,Net Banking,Delivered,Thomas PLC,cobbcaitlin@joyce.biz,10,No,0
ORD1819,2025-04-08,2025-04-13,CUST233,Jill Smith,Consumer,PROD6516,Calculator,Office Supplies,North,Texas,East Destinytown,7,2468,0,17276.0,11821.27,5454.73,Credit Card,Returned,"Jennings, Walker and Kim",michellegarrison@cannon-evans.com,4,Yes,24
ORD1820,2025-07-08,2025-07-10,CUST178,Nicholas Rodriguez,Corporate,PROD8544,Mouse,Electronics,North,Indiana,Robersonberg,3,1347,20,3232.8,2712.15,520.65,UPI,Delivered,"Lopez, Perez and Mcgee",fullerwilliam@hill-morales.com,50,No,0
ORD1821,2025-04-03,2025-04-06,CUST300,Angel Gutierrez,Corporate,PROD1243,Cooking Oil,Grocery,West,Texas,Carlosfurt,10,1265,0,12650.0,9147.73,3502.27,Net Banking,Returned,Hall-Weber,costakimberly@castillo-black.org,44,No,0
ORD1822,2024-03-27,2024-04-03,CUST554,Jessica Wilson,Corporate,PROD1801,Office Chair,Furniture,South,Utah,Port Anne,7,3290,10,20727.0,12746.84,7980.16,Credit Card,Delivered,"Jones, Palmer and Welch",xhernandez@love.com,26,No,0
ORD1823,2026-03-06,2026-03-08,CUST660,Miguel Daniels,Corporate,PROD6632,Notebook,Office Supplies,South,Virginia,Timothybury,4,2818,20,9017.6,7347.05,1670.55,Cash,Pending,Cox Group,perrycristina@hill-mckinney.com,8,Yes,42
ORD1824,2025-01-04,2025-01-09,CUST447,Ryan Gentry,Consumer,PROD6983,Bookshelf,Furniture,North,New York,Lake Jimmy,6,4637,5,26430.9,19849.24,6581.66,Credit Card,Delivered,"Lamb, Garcia and Long",daniel97@long.biz,7,Yes,45
ORD1825,2024-03-21,2024-03-28,CUST917,Renee Lam,Corporate,PROD9723,Notebook,Office Supplies,East,Iowa,Patricktown,8,2871,5,21819.6,16703.23,5116.37,Net Banking,Pending,"Hatfield, Nelson and Beck",timothywilliamson@thomas.org,6,Yes,44
ORD1826,2025-04-30,2025-05-03,CUST524,Kelsey Smith,Home Office,PROD7025,Sofa,Furniture,West,Idaho,Wendychester,2,416,20,665.6,479.19,186.41,Credit Card,Pending,Graham Ltd,john85@young.com,0,Yes,38
ORD1827,2024-12-02,2024-12-07,CUST628,Sarah Roberson,Home Office,PROD3301,Stapler,Office Supplies,East,Oregon,Shanechester,1,908,20,726.4,632.98,93.42,Cash,Returned,George-Thompson,christopher07@ramirez.com,37,No,0
ORD1828,2025-08-28,2025-08-31,CUST215,Christopher Rowe,Corporate,PROD8396,Bookshelf,Furniture,South,Oklahoma,New Elizabeth,8,2508,0,20064.0,12231.44,7832.56,Credit Card,Cancelled,"Ward, Torres and Cole",peterdaniels@brandt.biz,14,No,0
ORD1829,2024-06-17,2024-06-24,CUST240,Taylor Ramos,Home Office,PROD7139,Pen,Office Supplies,North,New York,New Sarah,4,3526,10,12693.6,10831.99,1861.61,Cash,Returned,Simpson-Bennett,wobrien@jenkins.com,44,No,0
ORD1830,2024-06-07,2024-06-09,CUST845,Michael Smith,Consumer,PROD5668,Juice Pack,Grocery,South,Nevada,Kristinaborough,6,3837,5,21870.9,19055.56,2815.34,UPI,Pending,Pittman and Sons,cedwards@cooke.biz,29,No,0
ORD1831,2026-03-07,2026-03-13,CUST623,Terry Quinn,Corporate,PROD9687,File Folder,Office Supplies,East,Minnesota,Bartonchester,10,1277,10,11493.0,8688.95,2804.05,Net Banking,Delivered,"Shea, Mclean and Porter",susan94@sawyer-martinez.com,6,Yes,25
ORD1832,2024-05-21,2024-05-26,CUST100,Karina Rogers MD,Home Office,PROD5254,Bookshelf,Furniture,North,Louisiana,Lake Michael,7,1707,5,11351.55,7632.76,3718.79,UPI,Pending,"Crawford, Black and Salazar",stacyrandall@garcia.biz,33,No,0
ORD1833,2024-08-21,2024-08-25,CUST793,Margaret Rowe,Home Office,PROD4528,Bookshelf,Furniture,South,Louisiana,Michaelmouth,2,4574,15,7775.8,5203.63,2572.17,Cash,Returned,"Patel, Mckee and Weaver",tonyhood@singh-miller.com,22,No,0
ORD1834,2025-04-11,2025-04-15,CUST290,Gary Webb,Home Office,PROD6289,Sofa,Furniture,South,Missouri,New Denise,8,1753,20,11219.2,7088.94,4130.26,Credit Card,Cancelled,Davis-Chapman,christianchristopher@jensen-taylor.org,9,Yes,25
ORD1835,2025-03-03,2025-03-05,CUST711,Justin Johnson,Corporate,PROD6917,Calculator,Office Supplies,South,Colorado,Myersview,10,2715,5,25792.5,20706.16,5086.34,Credit Card,Cancelled,"Dunn, Davis and Roberts",bryantwilliam@jackson.com,14,No,0
ORD1836,2025-06-15,2025-06-17,CUST644,Tina Knight,Corporate,PROD4668,Headphones,Electronics,South,Wisconsin,Morganton,7,2642,20,14795.2,10226.18,4569.02,Cash,Pending,"Wright, Jones and Villarreal",langrobert@mathis-barber.com,14,No,0
ORD1837,2025-04-04,2025-04-08,CUST808,Nicholas Thomas,Home Office,PROD5976,Headphones,Electronics,South,Connecticut,East Daniel,5,4928,20,19712.0,16156.48,3555.52,UPI,Returned,"Aguilar, Henderson and Gomez",shafferjennifer@green.com,0,Yes,20
ORD1838,2025-11-17,2025-11-21,CUST549,Katrina Newman,Home Office,PROD8795,Notebook,Office Supplies,South,Washington,Branchmouth,8,955,0,7640.0,5566.61,2073.39,Credit Card,Cancelled,Walter-Booker,williamskevin@andersen.com,32,No,0
ORD1839,2024-04-11,2024-04-15,CUST139,Nicholas Cortez,Consumer,PROD8437,Sofa,Furniture,North,Massachusetts,Steveberg,10,4039,0,40390.0,31854.7,8535.3,Cash,Delivered,Park-Fisher,hmartin@walker.org,12,No,0
ORD1840,2026-03-06,2026-03-10,CUST177,Jennifer Farmer,Corporate,PROD4891,Snacks,Grocery,South,Alaska,Brycestad,2,2625,15,4462.5,3746.68,715.82,Net Banking,Pending,"Hall, Riley and Steele",pcole@williams.net,36,No,0
ORD1841,2026-01-19,2026-01-26,CUST621,Chad Armstrong,Consumer,PROD4178,Calculator,Office Supplies,South,Illinois,East Tylerburgh,9,1251,5,10696.05,7787.01,2909.04,Credit Card,Pending,Galloway-Harris,samantharobles@anthony-macias.com,39,No,0
ORD1842,2024-06-05,2024-06-07,CUST351,April Short,Consumer,PROD6762,Keyboard,Electronics,North,New Mexico,Anthonyfort,9,3159,0,28431.0,22936.97,5494.03,Cash,Cancelled,"Gonzalez, Hernandez and Mitchell",whitekeith@yang.com,40,No,0
ORD1843,2024-04-10,2024-04-13,CUST873,Dalton Baker,Consumer,PROD1118,File Folder,Office Supplies,West,New Hampshire,Lake Toddport,8,4499,0,35992.0,29037.05,6954.95,Cash,Returned,"Chase, Jackson and Perez",kimberlythompson@king.com,42,No,0
ORD1844,2024-06-15,2024-06-17,CUST163,Tyler Crawford,Home Office,PROD4107,Cooking Oil,Grocery,West,Rhode Island,Marcushaven,9,4516,10,36579.6,24784.82,11794.78,Net Banking,Cancelled,Bradley-Kelly,hallpatricia@barrett-crosby.com,30,No,0
